# N2O/HTPB equilibrium combustion properties for the chamber.
# Generated by scripts/generate_thermochemistry_table.py -- do not edit by hand.
#
# Solver     : NASA CEA via rocketcea (Gordon & McBride, NASA RP-1311).
# Oxidizer   : oxid NitrousOxide  N 2.0 O 1.0  wt%=100.00 h,cal= 19467.0 t(k)=298.15
# Fuel       : fuel R-45(HTPB FROM_RPL_DATA) C 7.3165 H 10.3360 O 0.1063    wt%=100.00 h,cal= 1200.0 t(k)=298.15 rho=0.9220
# Assumption : equilibrium composition; chamber (stagnation) properties.
# O/F        : oxidizer mass flow / fuel mass flow.
# c*         : IDEAL equilibrium characteristic velocity. A combustion
#              efficiency is applied downstream and is NOT included here.
# gamma      : CEA chamber GAMMAs (isentropic exponent).
# molar mass : effective_molar_mass is CEA's M,(1/n), the total mixture mass
#              per mole of gas -- the quantity that reproduces CEA's own sound
#              speed when a condensed phase is present. gas_molar_mass is the
#              gas-phase MW, kept only as a diagnostic; their ratio flags soot.
# Units      : O/F [-], pressure [Pa], c* [m/s], gamma [-], T [K],
#              molar mass [kg/mol], R [J/(kg K)].
# NOT experimentally validated. Generic reduced-order educational study.
of,chamber_pressure_pa,ideal_cstar_m_s,gamma,chamber_temperature_k,effective_molar_mass_kg_mol,gas_molar_mass_kg_mol,specific_gas_constant_j_kg_k
2.55,3500000.0,1412.1891248543943,1.231841556714422,2185.1001925624723,0.021074194226492253,0.019674898261111715,394.5328836130748
2.55,3750000.0,1412.216263493752,1.2318521237955884,2185.367720862857,0.02107617702157621,0.019677653873736257,394.4957669262446
2.55,4000000.0,1412.2433440753005,1.2318564210517737,2185.6271460724975,0.02107813923309379,0.019680381983407547,394.45904242561676
2.55,4250000.0,1412.2703718268033,1.2318553565877777,2185.879612454416,0.021080083662835543,0.01968308656079682,394.4226574706866
2.55,4500000.0,1412.2973399160505,1.231849706397137,2186.126038177306,0.021082012239567342,0.01968577009725428,394.38657579351803
2.575,1000000.0,1414.271263045998,1.2304128156812932,2188.8927020843344,0.02105732263975836,0.019726595222651768,394.8489919749556
2.575,1250000.0,1414.2957746112431,1.2307560763044572,2189.561206070546,0.021060124643693615,0.019730441242809756,394.79645817242294
2.575,1500000.0,1414.3208632152046,1.230996252036078,2190.104032193865,0.02106266527346749,0.01973394712314098,394.74883686603886
2.575,1750000.0,1414.346376925586,1.2311711615457732,2190.567422056027,0.02106503955018017,0.0197372362859596,394.7043440480455
2.575,2000000.0,1414.3721508143894,1.2313017286839045,2190.976712050744,0.021067298617084153,0.01974037467301539,394.6620195176582
2.575,2250000.0,1414.3981014272256,1.2314005381858801,2191.347190233492,0.021069474206521114,0.019743403689147742,394.6212675505035
2.575,2500000.0,1414.4241482159669,1.2314757039480786,2191.6886600593466,0.021071586492489327,0.019746349565015805,394.5817094011205
2.575,2750000.0,1414.450262717446,1.231532539939343,2192.007678433456,0.02107364924574676,0.019749230308134046,394.5430865362859
2.575,3000000.0,1414.4763857698472,1.2315752639361797,2192.3090313817415,0.02107567187129256,0.019752057999730985,394.50522236139176
2.575,3250000.0,1414.5025084756778,1.2316065199569868,2192.5960395624006,0.021077661485177698,0.0197548419983323,394.4679832649805
2.575,3500000.0,1414.5286289526375,1.2316283137402242,2192.871206125861,0.021079623670100345,0.019757589809724845,394.43126443444805
2.575,3750000.0,1414.5547208459207,1.2316423697629362,2193.136503208523,0.021081562257629707,0.019760306415764237,394.39499389998394
2.575,4000000.0,1414.580758622567,1.2316499729576194,2193.39340878309,0.021083479829704918,0.01976299464691349,394.35912312186696
2.575,4250000.0,1414.60674778354,1.2316520581558152,2193.6431134725053,0.02108537927512027,0.019765658627932604,394.32359785961563
2.575,4500000.0,1414.6326819183773,1.2316494217495326,2193.8865726745125,0.021087262599354444,0.01976830098372143,394.2883804299253
2.6,1000000.0,1416.5917556440688,1.2301343808369543,2196.544318586227,0.02106301685082295,0.019809141331203744,394.74224784068133
2.6,1250000.0,1416.615404522175,1.2304892708066046,2197.2263863036196,0.021065807643963184,0.01981300581824042,394.6899524824376
2.6,1500000.0,1416.6396696201728,1.2307385895115917,2197.777900113833,0.02106832708299578,0.019816512493643357,394.64275380035235
2.6,1750000.0,1416.664253420623,1.2309210418696397,2198.2468928373096,0.021070673887060066,0.01981979128933235,394.598799381831
2.6,2000000.0,1416.6890733309522,1.2310580464864955,2198.6596930900923,0.021072901292070945,0.01982291181559867,394.55709030101445
2.6,2250000.0,1416.7140526943742,1.2311624917366937,2199.032185707677,0.021075042256877587,0.019825917638917553,394.5170081586278
2.6,2500000.0,1416.739132807452,1.2312425106655993,2199.3744930872394,0.021077117869534926,0.01982883663356719,394.478157282491
2.6,2750000.0,1416.7642465087067,1.231304077140341,2199.6936279716974,0.02107914210997091,0.019831687070136356,394.4402753500614
2.6,3000000.0,1416.7893797060426,1.2313509869906791,2199.994368745551,0.02108112509291834,0.01983448238098717,394.4031725703781
2.6,3250000.0,1416.8145117465563,1.2313861240907356,2200.280232622136,0.021083074105412075,0.019837232192677436,394.3667121990364
2.6,3500000.0,1416.839642271056,1.231411547265209,2200.553822837382,0.02108499493836186,0.019839944382489358,394.33078558025824
2.6,3750000.0,1416.8647456412161,1.2314290219061674,2200.817187883168,0.02108689157167333,0.019842624188339004,394.2953180054795
2.6,4000000.0,1416.8897977600116,1.2314398620193534,2201.071865303258,0.021088766729207117,0.019845274689218973,394.2602583054226
2.6,4250000.0,1416.9148044857895,1.2314450290010892,2201.3190929471803,0.021090623389024038,0.019847900170457667,394.22555059832916
2.6,4500000.0,1416.939759896078,1.2314453395451683,2201.5598641465363,0.021092463634996953,0.019850503395613058,394.1911557550115
2.625,1000000.0,1418.8835684966978,1.229853672239174,2204.1050120530867,0.021068628727472564,0.01989132300075767,394.6371036079015
2.625,1250000.0,1418.9064997878947,1.2302200628160638,2204.8012132002027,0.021071411193672392,0.019895210261414577,394.584992033983
2.625,1500000.0,1418.9299112024294,1.2304784162356615,2205.3619022776684,0.021073912130580078,0.019898721404123423,394.5381648400722
2.625,1750000.0,1418.9536857265045,1.2306683152863844,2205.8369317463375,0.021076234020113962,0.019901993093947773,394.4947000524453
2.625,2000000.0,1418.977641923804,1.2308116691458402,2206.253638350085,0.02107843222499072,0.01990509873152556,394.4535594133192
2.625,2250000.0,1419.0017070835254,1.2309214914788473,2206.628447594057,0.02108054106654167,0.01990808435719034,394.4140993229267
2.625,2500000.0,1419.025854677103,1.2310066305676948,2206.9720678690733,0.021082582115374057,0.019910978609986973,394.3759152697355
2.625,2750000.0,1419.0500419850207,1.2310726819483133,2207.2915861643805,0.021084570230837377,0.019913801428336493,394.3387286044668
2.625,3000000.0,1419.0742442997544,1.2311237045158627,2207.5920304964197,0.021086515810098905,0.019916566718924552,394.30234434547873
2.625,3250000.0,1419.0984432377206,1.2311626515961216,2207.8770542006264,0.021088426423683443,0.01991928461565137,394.26662051287093
2.625,3500000.0,1419.1226401161614,1.2311916348062193,2208.149362352487,0.021090308074638162,0.019921963380250776,394.2314445372391
2.625,3750000.0,1419.1468101568348,1.2312124601344065,2208.411081132645,0.021092164894740677,0.019924608517380777,394.19673890721424
2.625,4000000.0,1419.1709307784893,1.2312264705833602,2208.6638087260417,0.021093999751720504,0.01992722336195898,394.16244978963
2.625,4250000.0,1419.1950082867581,1.2312346539394048,2208.9088310565735,0.021095815715115953,0.019929812366415223,394.12851962118594
2.625,4500000.0,1419.2190373067278,1.2312378470904146,2209.147180078823,0.0210976149488373,0.019932378438116106,394.09490779706425
2.65,1000000.0,1421.147197339095,1.2295710403080717,2211.576243628296,0.02107415953559685,0.019973142328539698,394.5335330671598
2.65,1250000.0,1421.1694943919722,1.2299488010234274,2212.2871276558585,0.021076936429853827,0.019977056607714257,394.4815531266307
2.65,1500000.0,1421.1921738630983,1.2302160804729074,2212.8574614881704,0.021079421429446264,0.019980575823716172,394.4350486956611
2.65,1750000.0,1421.2151607324408,1.230413330460323,2213.33894487401,0.021081720842255795,0.019983843599984185,394.3920271126374
2.65,2000000.0,1421.2383092214156,1.230562773664869,2213.7598728906196,0.021083892303243347,0.019986937484782575,394.3514080993945
2.65,2250000.0,1421.2615170635445,1.230678232348646,2214.1374797473004,0.021085971075810332,0.019989905144793495,394.3125307393734
2.65,2500000.0,1421.2848054937863,1.2307682462541514,2214.4826825509035,0.02108797988417203,0.019992777402680885,394.2749691373033
2.65,2750000.0,1421.308124042663,1.2308387087448098,2214.8028999249664,0.02108993404382319,0.019995574997366455,394.238436247511
2.65,3000000.0,1421.3314515136353,1.2308937728605123,2215.103349960826,0.021091844348463427,0.01999831255636431,394.2027297677134
2.65,3250000.0,1421.3547720078625,1.2309364609018691,2215.38782437674,0.02109371865728623,0.020001000738540324,394.16770238982986
2.65,3500000.0,1421.3780886829493,1.2309689369549315,2215.6591318021215,0.021095563189319023,0.020003648203159845,394.1332375619973
2.65,3750000.0,1421.401377761953,1.2309930472672586,2215.919477409704,0.021097382231669817,0.020006260732392388,394.0992549075093
2.65,4000000.0,1421.4246182631514,1.2310101637419526,2216.1705210716786,0.02109917879784303,0.02000884192455343,394.06569789578674
2.65,4250000.0,1421.447817022945,1.2310213003683466,2216.413597615008,0.021100956051014558,0.020011396405760308,394.03250724273374
2.65,4500000.0,1421.4709692813335,1.2310273141100214,2216.649778290893,0.02110271623673294,0.020013927232381223,393.9996408389947
2.675,1000000.0,1423.3831268570343,1.2292868198349145,2218.959453986688,0.021079610533372917,0.020054601368398976,394.4315102424056
2.675,1250000.0,1423.4048703708993,1.2296758186017205,2219.6855508361846,0.021082384488955937,0.020058546852808005,394.3796121522949
2.675,1500000.0,1423.4268896403412,1.2299519149853366,2220.2659815628426,0.02108485599932382,0.020062077685822355,394.33338403006593
2.675,1750000.0,1423.4491691810388,1.2301562527692835,2220.7542560894467,0.021087135369951365,0.020065344906979213,394.2907593720814
2.675,2000000.0,1423.4715440525504,1.230312031725196,2221.1798967851832,0.021089282104705325,0.02006842942242901,394.25062345507354
2.675,2250000.0,1423.4939673381293,1.2304328813317056,2221.5605781126906,0.021091333079299567,0.02007138195939547,394.21228552690985
2.675,2500000.0,1423.516453356837,1.230527694444447,2221.9076819917195,0.02109331175698057,0.020074234679279355,394.17530607769226
2.675,2750000.0,1423.5389580209935,1.2306024959352524,2222.228900853423,0.02109523402518505,0.020077009377136436,394.1393875068454
2.675,3000000.0,1423.5614639505657,1.230661532259204,2222.529645863035,0.021097111081003306,0.020079721425564922,394.10432006904864
2.675,3250000.0,1423.5839579564288,1.2307078941794398,2222.813849329053,0.021098951077366278,0.020082382026173864,394.06995103748403
2.675,3500000.0,1423.6064451992702,1.2307437978993991,2223.084425108953,0.02110076045304127,0.02008500024896117,394.0361598106115
2.675,3750000.0,1423.6289030466821,1.230771129572342,2223.343658640964,0.021102543653846964,0.02008758216445914,394.0028630853838
2.675,4000000.0,1423.6513122007943,1.230791289886172,2223.593272506367,0.021104303840929643,0.020090131641930957,393.9700016010454
2.675,4250000.0,1423.6736801151944,1.2308053188347725,2223.834651244647,0.021106044273209484,0.020092653487814957,393.93751431450323
2.675,4500000.0,1423.696002711138,1.2308140933292229,2224.068906061736,0.02110776727943796,0.02009515091271511,393.90535758367486
2.7,1000000.0,1425.591831016302,1.2290013303386456,2226.2560632122336,0.02108498296998538,0.020135702132550788,394.33100941251394
2.7,1250000.0,1425.6130504404844,1.229401433577328,2226.9978840100925,0.021087756505044446,0.020139682954035572,394.279145627041
2.7,1500000.0,1425.6345274808734,1.2296862374190967,2227.588847119583,0.021090216864127567,0.020143228889140562,394.2331495008049
2.7,1750000.0,1425.6561496703735,1.2298977285259987,2228.0843594781827,0.02109247830606967,0.020146498403592537,394.190881571626
2.7,2000000.0,1425.6778238870852,1.2300595968740102,2228.5150030454447,0.021094602548621784,0.02014957654124373,394.1511862494525
2.7,2250000.0,1425.6995354073188,1.230185758447395,2228.899086761542,0.021096627788219365,0.020152516498630403,394.1133484206849
2.7,2500000.0,1425.7212718528226,1.2302852965468423,2229.2483970034295,0.02109857834476612,0.020155352074872256,394.076912772777
2.7,2750000.0,1425.7430137892063,1.2303643664977035,2229.5709069815302,0.021100470687253053,0.020158106139883707,394.0415709789274
2.7,3000000.0,1425.7647479317561,1.2304273073953533,2229.8722238538967,0.02110231642286619,0.020160794835828427,394.0071057313196
2.7,3250000.0,1425.7864640022822,1.2304772779198758,2230.1564226684045,0.021104124003229283,0.02016342992500559,393.97335879602247
2.7,3500000.0,1425.8081693077122,1.230516546014551,2230.426524141142,0.02110590009052683,0.020166020901474485,393.94020545619196
2.7,3750000.0,1425.8298284367193,1.2305470940962027,2230.6848931226837,0.02110764887980734,0.020168573204413825,393.9075671262488
2.7,4000000.0,1425.8514660095793,1.23057018132259,2230.933322180044,0.02110937492002696,0.020171093773638935,393.87535867354717
2.7,4250000.0,1425.8730480112106,1.2305870436643762,2231.1732400728165,0.02111108032956665,0.020173584810627927,393.8435403684844
2.7,4500000.0,1425.8945851582891,1.2305985211154808,2231.40580069648,0.021112767934685427,0.020176050616155267,393.81205930561384
2.725,1000000.0,1427.7737840494192,1.2287148764748206,2233.4674724438473,0.02109027808482377,0.020216446584156042,394.23200512386586
2.725,1250000.0,1427.794601177171,1.2291259492470918,2234.2255099170766,0.021093053608433603,0.020220466823814204,394.1801302147946
2.725,1500000.0,1427.815568996635,1.2294191830333507,2234.8273597348016,0.021095505162462502,0.02022403152906753,394.1343216940269
2.725,1750000.0,1427.8365654943273,1.2296379172208847,2235.330520929034,0.021097750270037425,0.0202273053457043,394.0923800680314
2.725,2000000.0,1427.857609360168,1.2298057731504497,2235.7665296994546,0.021099854462251426,0.02023038058412954,394.0530790330778
2.725,2250000.0,1427.8786297969873,1.2299371685577678,2236.154322808986,0.021101855933173413,0.020233310489644482,394.0157038476011
2.725,2500000.0,1427.8996705395884,1.2300413587319228,2236.5061328800566,0.021103780283915772,0.020236131253658786,393.9797754782758
2.725,2750000.0,1427.9207015063835,1.2301246280790323,2236.830212149201,0.021105644573690262,0.020238866887048724,393.9449747184973
2.725,3000000.0,1427.941713856351,1.2301914075183116,2237.1323666230905,0.021107460826339096,0.020241534326156385,393.91107658125975
2.725,3250000.0,1427.9627004968668,1.2302449230706907,2237.4168161957205,0.021109237797028217,0.02024414591200275,393.87791723917763
2.725,3500000.0,1427.9836710816364,1.2302874940175874,2237.686690040351,0.02111098237495675,0.020246711576098364,393.84536779601353
2.725,3750000.0,1428.0045919214529,1.2303211405105496,2237.9444357012476,0.02111269892894465,0.02024923708070777,393.81334645951927
2.725,4000000.0,1428.0254886725807,1.2303471544630373,2238.1919105154516,0.021114392133598434,0.020251729613507116,393.78176579232655
2.725,4250000.0,1428.0463289442896,1.230366793167297,2238.430594428446,0.0211160642327173,0.020254191608091165,393.75058374361
2.725,4500000.0,1428.067125263976,1.2303809177036535,2238.6616827905673,0.021117718130229803,0.020256627516067768,393.7197459841994
2.75,1000000.0,1429.929410876105,1.2284277482358357,2240.595055716994,0.021095497105010845,0.020296836681770118,394.13447223412686
2.75,1250000.0,1429.949901881711,1.228849654401557,2241.369785682693,0.02109827692319107,0.020300900368388008,394.08254277205
2.75,1500000.0,1429.9704130812293,1.2291513689176266,2241.9829884661503,0.021100721701040336,0.020304486995059646,394.03688346783275
2.75,1750000.0,1429.9908724772627,1.2293770731312872,2242.4941200818553,0.021102953029303526,0.02030776908005661,393.99521983745836
2.75,2000000.0,1430.0113417552102,1.2295506131925134,2242.9357021944024,0.021105038690651973,0.020310843404754985,393.9562840831329
2.75,2250000.0,1430.0317636429445,1.2296871642751004,2243.3275070647524,0.02110701826930411,0.02031376568562182,393.91933583019187
2.75,2500000.0,1430.0521343657513,1.22979593369501,2243.6820978243722,0.021108918240647236,0.0203165739147826,393.8838799417826
2.75,2750000.0,1430.0725016382762,1.229883333736417,2244.0080124721144,0.021110756263291123,0.020319293263334932,393.8495861684395
2.75,3000000.0,1430.092838018356,1.2299538862618675,2244.311258636784,0.021112544784131763,0.020321941486583478,393.81622173036993
2.75,3250000.0,1430.1131398186708,1.230010884010247,2244.596203096629,0.021114292866606373,0.020324531522468003,393.78361712268674
2.75,3500000.0,1430.133419373834,1.2300566971635782,2244.866085054598,0.021116007630438225,0.02032707375332009,393.75163920735184
2.75,3750000.0,1430.1536444582057,1.2300933832377,2245.123435869926,0.021117693621156685,0.020329574275720953,393.7202029330602
2.75,4000000.0,1430.1738420973709,1.230122266614822,2245.3701786256156,0.02111935564138646,0.020332040533333824,393.6892185151045
2.75,4250000.0,1430.1939815885758,1.230144625787086,2245.607845206003,0.021120996061679706,0.020334475198071994,393.6586415583456
2.75,4500000.0,1430.2140748032905,1.2301613427150975,2245.8376726236393,0.02112261786531634,0.020336882880281452,393.6284162794269
2.775,1000000.0,1432.0591913856392,1.2281399787236957,2247.640080491678,0.021100641254984634,0.020376874425832938,394.0383857308537
2.775,1250000.0,1432.0794422070855,1.2285724135476588,2248.431895606136,0.02110342768813341,0.02038098578380901,393.9863580869981
2.775,1500000.0,1432.0995443274478,1.2288826603782823,2249.056904470884,0.021105867619310076,0.020384597421124064,393.9408115302009
2.775,1750000.0,1432.1194416745545,1.2291152385958075,2249.57634965315,0.02110808709946968,0.02038789067741859,393.8993893107866
2.775,2000000.0,1432.1393598532586,1.2292948515765008,2250.023997229918,0.021110156068706795,0.02039096646544826,393.8607839250022
2.775,2250000.0,1432.1592080650667,1.229436483548081,2250.4201023953647,0.021112115545608996,0.02039388351028801,393.82422855909783
2.775,2500000.0,1432.1789799410635,1.229549762739802,2250.7777441775265,0.021113992879861637,0.02039668142728739,393.7892119841658
2.775,2750000.0,1432.1987286883204,1.229641228042674,2251.1057501301984,0.021115806338201194,0.020399386582884912,393.7553927532511
2.775,3000000.0,1432.2184328072303,1.2297154913948491,2251.410332206374,0.021117568796832225,0.020402017576343093,393.72253018288853
2.775,3250000.0,1432.2380922461766,1.229775911639524,2251.6960060639894,0.021119289632089953,0.020404587960836124,393.6904490085922
2.775,3500000.0,1432.257721844994,1.2298249094260563,2251.966122399538,0.02112097619765337,0.020407108583433965,393.6590117896053
2.775,3750000.0,1432.2772917588563,1.2298645792743963,2252.223297659764,0.0211226332186341,0.02040958588528568,393.62813016442925
2.775,4000000.0,1432.2968300306059,1.2298962777506977,2252.4695215273023,0.02112426562798734,0.020412027574834103,393.5977119594751
2.775,4250000.0,1432.3163077175213,1.2299213044264552,2252.706378563866,0.021125875924325493,0.02041443656855316,393.56771041272054
2.775,4500000.0,1432.3357373762485,1.2299405619533303,2252.9351482407287,0.0211274671718879,0.020416817639910156,393.5380682575705
2.8,1000000.0,1434.1633958996224,1.2278523010558047,2254.604064984569,0.021105711723173992,0.02045656144605401,393.94372135154066
2.8,1250000.0,1434.183510695705,1.2282952873182065,2255.4134698889707,0.0211085067790233,0.020460724187145514,393.8915577989887
2.8,1500000.0,1434.2032777416944,1.2286138000500268,2256.05059871547,0.021110943925281945,0.02046436434334529,393.84608511241436
2.8,1750000.0,1434.2228299655862,1.2288531603206956,2256.5786889229794,0.021113153403647847,0.020467671624205618,393.80486936468054
2.8,2000000.0,1434.242262124433,1.2290385280173421,2257.032611948259,0.02111520745699226,0.02047075154802386,393.7665606617889
2.8,2250000.0,1434.2615844507811,1.2291851658226416,2257.4332943281224,0.02111714854201873,0.020473665695433577,393.7303657004614
2.8,2500000.0,1434.2808029551054,1.2293028853643462,2257.7942464240764,0.021119004902428674,0.020476455472597906,393.69575680357184
2.8,2750000.0,1434.2999768891698,1.2293983507920296,2258.124589013171,0.02112079542158849,0.020479148476639206,393.66238117629905
2.8,3000000.0,1434.3190909840378,1.2294762631967018,2258.430740997404,0.021122533411109354,0.020481764175893827,393.62999012358176
2.8,3250000.0,1434.3381490617617,1.2295400468714741,2258.717368850665,0.021124228564732214,0.020484316757189713,393.5984025414942
2.8,3500000.0,1434.3571688098946,1.2295921724695054,2258.987936259286,0.02112588847344207,0.020486817545876734,393.5674766271884
2.8,3750000.0,1434.3761225176922,1.229634771130261,2259.245145822033,0.021127518044727588,0.020489273339026354,393.53712065932376
2.8,4000000.0,1434.3950395793051,1.2296692313029558,2259.49105475155,0.02112912234413417,0.020491692118086553,393.50724003490126
2.8,4250000.0,1434.4138928827035,1.229696873501043,2259.7273010037234,0.021130703999608716,0.02049407705038298,393.4777856030713
2.8,4500000.0,1434.4326957438777,1.229718620862798,2259.9552070873533,0.02113226615792615,0.020496433078100496,393.4486985855734
2.825,1000000.0,1436.2427230963228,1.227564735566897,2261.488237607105,0.02111070970661714,0.020535899686897518,393.8504547478021
2.825,1250000.0,1436.2627227714925,1.2280181342942436,2262.315658388529,0.02111351541170416,0.020540117707979998,393.7981172662002
2.825,1500000.0,1436.2822137552037,1.228344802376568,2262.965268457878,0.021115951643514756,0.020543789618991403,393.75268320211285
2.825,1750000.0,1436.3013925811686,1.2285908513309631,2263.502322217216,0.0211181528859027,0.020547113731774615,393.7116405455267
2.825,2000000.0,1436.3203875062786,1.228781891652614,2263.962809158186,0.021120193714706643,0.02055020030162073,393.67359647891783
2.825,2250000.0,1436.339229755167,1.2289334611374922,2264.368334911214,0.021122118041425757,0.02055311384243824,393.63773091757463
2.825,2500000.0,1436.3579383910687,1.2290555526706413,2264.7328463728177,0.0211239550164394,0.02055589760401954,393.60349951178154
2.825,2750000.0,1436.376579261066,1.2291549542714633,2265.0657611046126,0.0211257241480293,0.020558580449688175,393.5705379725698
2.825,3000000.0,1436.3951436241239,1.2292364552320807,2265.373707507682,0.02112743918915605,0.02056118274209777,393.5385894882856
2.825,3250000.0,1436.4136394092538,1.229303544619661,2265.6615047540113,0.021129110155363503,0.020563719320248114,393.5074670378119
2.825,3500000.0,1436.432087327788,1.2293587426099055,2265.932730949906,0.021130744878207444,0.02056620200153901,393.477024398457
2.825,3750000.0,1436.45046194387,1.229404216567593,2266.1901759387124,0.0211323484502822,0.02056863795002447,393.4471664406504
2.825,4000000.0,1436.4687941166944,1.2294413865137803,2266.435965334926,0.0211339260719234,0.020571035428632502,393.417796092598
2.825,4250000.0,1436.487058631872,1.2294715937564837,2266.671791186539,0.021135480501656246,0.020573397861871998,393.388861793251
2.825,4500000.0,1436.5052696372127,1.2294957817109566,2266.899019603594,0.02113701497032857,0.020575730366267024,393.360303225009
2.85,1000000.0,1438.2974158439974,1.2272773554772067,2268.293828418491,0.021115636497240416,0.020614891194795603,393.7585598751243
2.85,1250000.0,1438.3174113323817,1.2277411898679425,2269.1397413649684,0.021118454678087973,0.02061916810344969,393.70601422967263
2.85,1500000.0,1438.3366833226683,1.2280759027612465,2269.8021807118807,0.02112089178651384,0.020622874962358227,393.66058507571967
2.85,1750000.0,1438.3555398750896,1.2283285474355539,2270.3485046477167,0.02112308648248873,0.020626218670403266,393.6196836050821
2.85,2000000.0,1438.3741446442125,1.2285251789733256,2270.815832991427,0.021125115704103116,0.02062931435166647,393.58187356034637
2.85,2250000.0,1438.392550911248,1.2286816068623807,2271.2264579732773,0.021127024833904686,0.020632229531435797,393.54630779138085
2.85,2500000.0,1438.410791471734,1.2288080030535329,2271.594768064761,0.021128843941249406,0.020635009356112705,393.5124250583273
2.85,2750000.0,1438.4289393277663,1.2289112780113647,2271.9304810667427,0.021130593167400378,0.020637683990891987,393.479849435902
2.85,3000000.0,1438.4469925582816,1.228996308251056,2272.2404373545214,0.021132286712455692,0.020640274718104458,393.4483158937707
2.85,3250000.0,1438.4649634410177,1.229066646918773,2272.529610626409,0.021133934918047357,0.020642797047527087,393.4176314179832
2.85,3500000.0,1438.4828758860563,1.2291248632156595,2272.8016947981696,0.021135545859483847,0.020645263302451346,393.3876453098169
2.85,3750000.0,1438.5007068777654,1.2291731603282519,2273.059568020012,0.02113712481712426,0.02064768102502189,393.3582589844022
2.85,4000000.0,1438.5184746454966,1.2292130449603507,2273.3054226167887,0.021138676714006658,0.02065005779456245,393.32938057048625
2.85,4250000.0,1438.5361985509956,1.2292457127649234,2273.541013024858,0.021140205683140238,0.020652400219936137,393.3009329531245
2.85,4500000.0,1438.5538510445583,1.2292722935129021,2273.76774188647,0.021141713798250868,0.020654710676850648,393.2728773713646
2.875,1000000.0,1440.3279695045296,1.2269907038523737,2275.022240747995,0.02112049303038737,0.020693537253458318,393.668017410269
2.875,1250000.0,1440.3479816734384,1.2274646770807351,2275.8869789732785,0.021123325659739338,0.020697877101854768,393.61522668976363
2.875,1500000.0,1440.367090142105,1.2278073243396173,2276.5625828450898,0.021125765360409856,0.020701622060784193,393.5697701907399
2.875,1750000.0,1440.3856739318958,1.2280664722118075,2277.1184721292148,0.021127955127219787,0.020704988085485574,393.52897939887356
2.875,2000000.0,1440.4039340009022,1.22826861424394,2277.5929088239013,0.021129974288889068,0.02070809530089688,393.4913741173862
2.875,2250000.0,1440.421946756551,1.228429828124345,2278.0088790213213,0.021131869714837,0.020711014322128275,393.45607985469894
2.875,2500000.0,1440.4397594245308,1.2285604626338014,2278.3812176474494,0.021133672405331577,0.020713792245306527,393.42251827005884
2.875,2750000.0,1440.4574527078753,1.2286675492253494,2278.7199460904103,0.021135403142464253,0.02071646057330219,393.3903016637982
2.875,3000000.0,1440.475031805811,1.228756050636,2279.0321191005437,0.021137076579104574,0.02071904153358574,393.3591566877043
2.875,3250000.0,1440.4925135922558,1.228829583378376,2279.322866676539,0.021138703387142348,0.02072155132539421,393.32888426152414
2.875,3500000.0,1440.5099253508067,1.2288907651680705,2279.595999892857,0.021140291888741652,0.02072400279181558,393.29932915580514
2.875,3750000.0,1440.5272466280244,1.228941834601127,2279.854486238492,0.02114184755461243,0.020726403864237113,393.27038928468994
2.875,4000000.0,1440.5444976095866,1.2289843279345056,2280.100588084739,0.02114337545518515,0.02072876243379571,393.24197007346726
2.875,4250000.0,1440.561698883826,1.2290194654066344,2280.336115378813,0.02114487983133748,0.020731085339520526,393.2139924331783
2.875,4500000.0,1440.578824699908,1.229048392519905,2280.5625153656856,0.021146362868927963,0.020733375182565662,393.1864155332879
2.9,1000000.0,1442.3347384720778,1.2267048351161527,2281.674666333864,0.021125280563639173,0.020771839838342885,393.5788020875259
2.9,1250000.0,1442.3548307324534,1.2271888070307935,2282.5586113041604,0.021128129427213732,0.020776246404108713,393.5257329165495
2.9,1500000.0,1442.3738296357722,1.2275392783887487,2283.247702600214,0.02113057336403919,0.020780032575910944,393.480218201266
2.9,1750000.0,1442.3921886461671,1.2278048374182287,2283.813441378845,0.021132759750291805,0.020783423598604057,393.4395089067907
2.9,2000000.0,1442.4101338340472,1.2280124267327424,2284.29521791298,0.021134769922535043,0.020786543927332393,393.40208805086957
2.9,2250000.0,1442.4278081221482,1.228178338230299,2284.716795194274,0.021136653483224174,0.02078946975449649,393.3670306228494
2.9,2500000.0,1442.4452547697738,1.228313145686324,2285.0933833045965,0.02113844114433859,0.020792247770434768,393.3337638866915
2.9,2750000.0,1442.4625071958671,1.2284239832443768,2285.435335800994,0.021140154746682304,0.020794911654526592,393.3018805978635
2.9,3000000.0,1442.4796476626968,1.2285158988417046,2285.7499241354167,0.021141809401376638,0.02079748460493208,393.27109899394935
2.9,3250000.0,1442.4966746670564,1.2285925716295285,2286.042436327383,0.02114341611462847,0.02079998352910075,393.2412138569927
2.9,3500000.0,1442.5136190469186,1.2286566673140367,2286.3168019188747,0.021144983458474462,0.020802421803877313,393.2120653737253
2.9,3750000.0,1442.5304630557769,1.2287104594814229,2286.5760787398035,0.02114651709649547,0.020804807761082827,393.1835479128581
2.9,4000000.0,1442.547228939254,1.2287555136428954,2286.822600008621,0.02114802224834874,0.020807149612055244,393.15556416388785
2.9,4250000.0,1442.5639386055175,1.228793074341545,2287.058231820657,0.0211495032645281,0.020809454433020003,393.1280330325771
2.9,4500000.0,1442.580568156814,1.2288243026969503,2287.284466545366,0.02115096244384788,0.020811725055673264,393.1009116050132
